id,publication_year,cited_by_count,author_ids
https://openalex.org/W2943020429,2019,12,"['A5085267660', 'A5046479021', 'A5102962995']"
https://openalex.org/W2950857600,2015,12,"['A5039072983', 'A5110662445', 'A5070920982', 'A5046348432']"
https://openalex.org/W393657638,2016,12,"['A5002041772', 'A5042159546', 'A5062403203']"
https://openalex.org/W3165253721,2021,11,"['A5061020925', 'A5056499434', 'A5020533147']"
https://openalex.org/W3183351672,2021,11,"['A5103118684', 'A5013465081', 'A5038737450', 'A5002041772', 'A5079813490']"
https://openalex.org/W3213243828,2021,11,"['A5073517996', 'A5047824440', 'A5044977576', 'A5080507324', 'A5046036512']"
https://openalex.org/W1513538214,1985,20,['A5079825006']
https://openalex.org/W1972213117,2004,19,"['A5009209543', 'A5052717630']"
https://openalex.org/W1964549448,2007,16,"['A5046036512', 'A5017498156']"
https://openalex.org/W2169928436,2009,15,"['A5052717630', 'A5037711258', 'A5066964794', 'A5109205244']"
https://openalex.org/W3000410049,2007,15,"['A5021537631', 'A5052717630', 'A5024911827', 'A5034827139']"
https://openalex.org/W2963200472,2017,12,"['A5103182258', 'A5046479021', 'A5102962995', 'A5047699861']"
https://openalex.org/W3121732848,2017,12,"['A5079825006', 'A5084449778', 'A5025920509', 'A5003404885', 'A5048592784', 'A5103034633', 'A5066376112']"
https://openalex.org/W1524425370,2015,11,"['A5061632159', 'A5046036512', 'A5001027770', 'A5007424153']"
https://openalex.org/W1998232562,2014,11,"['A5036731944', 'A5056499434', 'A5029418921']"
https://openalex.org/W2270772194,2014,11,"['A5069116524', 'A5075418612', 'A5056499434']"
https://openalex.org/W2622192603,2018,11,"['A5021501103', 'A5091044650', 'A5056499434']"
https://openalex.org/W2896235210,2018,11,"['A5054129544', 'A5020025569', 'A5112620374', 'A5079825006', 'A5036639779']"
https://openalex.org/W2994872663,2019,11,"['A5041499491', 'A5021501103', 'A5056499434']"
https://openalex.org/W2017510255,1995,22,"['A5003148701', 'A5079825006']"
https://openalex.org/W2104032333,2004,18,['A5052717630']
https://openalex.org/W1791096484,2002,18,"['A5021537631', 'A5052717630', 'A5024911827', 'A5034827139']"
https://openalex.org/W1552228444,1986,17,"['A5079825006', 'A5112770320', 'A5112139174']"
https://openalex.org/W2066855618,2003,17,"['A5052717630', 'A5010846780', 'A5034827139']"
https://openalex.org/W4300102304,2002,17,"['A5102840892', 'A5024911827', 'A5052717630', 'A5034827139']"
https://openalex.org/W2165652195,2004,16,"['A5009209543', 'A5103449211', 'A5052717630']"
https://openalex.org/W73880768,2004,15,"['A5046036512', 'A5102815250']"
https://openalex.org/W1578200846,1989,16,"['A5035628217', 'A5079825006']"
https://openalex.org/W2042140898,1983,14,"['A5079825006', 'A5084350844']"
https://openalex.org/W3122260079,1989,14,"['A5034680150', 'A5079825006', 'A5007861624', 'A5061851752', 'A5058414644', 'A5109035905']"
https://openalex.org/W2162863470,2002,13,"['A5024911827', 'A5102840892', 'A5052717630', 'A5034827139']"
https://openalex.org/W2005353811,1987,13,"['A5103373400', 'A5079825006']"
https://openalex.org/W1490505863,1986,11,['A5079825006']
https://openalex.org/W1546346013,1988,11,"['A5038255653', 'A5005339370', 'A5079825006']"
https://openalex.org/W1585825907,1988,11,['A5079825006']
https://openalex.org/W3122913636,1991,11,"['A5038255653', 'A5079825006', 'A5005339370', 'A5081335111']"
https://openalex.org/W2193121729,2015,604,['A5050101991']
https://openalex.org/W3123110801,2011,435,['A5050101991']
https://openalex.org/W2118027753,2012,418,"['A5034406723', 'A5014662127', 'A5036258938', 'A5069885186', 'A5074039936', 'A5021346979']"
https://openalex.org/W1990584714,2011,357,['A5050101991']
https://openalex.org/W2061651455,2014,326,"['A5081008532', 'A5036258938', 'A5034406723']"
https://openalex.org/W2156125155,2011,247,['A5050101991']
https://openalex.org/W3093596228,2020,181,"['A5023509726', 'A5042923491', 'A5050801361']"
https://openalex.org/W3101346006,2019,154,"['A5068901864', 'A5043131201', 'A5028411525', 'A5076633756']"
https://openalex.org/W2980902266,2019,142,['A5063065481']
https://openalex.org/W3146051674,2021,116,"['A5034490805', 'A5032489175', 'A5031715686']"
https://openalex.org/W4391646280,2024,20,"['A5041281882', 'A5003862256', 'A5020024319', 'A5034490805', 'A5031715686']"
https://openalex.org/W2122957645,2005,226,"['A5020702662', 'A5061111274', 'A5101164549']"
https://openalex.org/W1972965553,2008,198,"['A5020702662', 'A5110589320', 'A5061111274', 'A5101164549']"
https://openalex.org/W2276382071,2016,153,['A5050101991']
https://openalex.org/W2302600777,2016,134,"['A5034406723', 'A5036258938', 'A5081008532', 'A5000209112']"
https://openalex.org/W2563643631,2016,126,"['A5001692924', 'A5050101991']"
https://openalex.org/W2903903405,2018,120,"['A5067816317', 'A5024187182', 'A5032761960', 'A5012789140', 'A5028973834', 'A5072027426', 'A5059839883', 'A5006688081']"
https://openalex.org/W2332272369,2012,115,"['A5050101991', 'A5086956585']"
https://openalex.org/W3018249611,2020,111,"['A5010511810', 'A5042133242', 'A5050101991', 'A5091554009', 'A5081505300']"
https://openalex.org/W2955737617,2019,101,"['A5101768980', 'A5034490805', 'A5069362336', 'A5005892968', 'A5022362506', 'A5031715686']"
https://openalex.org/W2342221206,2016,91,"['A5050101991', 'A5076658851', 'A5076283776', 'A5063366956', 'A5085039329']"
https://openalex.org/W2951130352,2018,84,"['A5034490805', 'A5031715686']"
https://openalex.org/W3093376271,2020,74,['A5112752610']
https://openalex.org/W4206622121,2022,56,"['A5043131201', 'A5028411525', 'A5024729190', 'A5089560559']"
https://openalex.org/W4292174909,2022,49,"['A5088276589', 'A5064185672', 'A5030813034', 'A5031120336', 'A5070463669', 'A5034406723', 'A5068182184']"
https://openalex.org/W4379797189,2023,32,"['A5035714052', 'A5063065481', 'A5028631384']"
https://openalex.org/W2142772092,2004,129,"['A5054700748', 'A5087692270', 'A5040997913']"
https://openalex.org/W1982866214,2008,109,"['A5020702662', 'A5071203255', 'A5090303376', 'A5035510241', 'A5005104439', 'A5078574152', 'A5008752474', 'A5045167808']"
https://openalex.org/W2161701892,2009,108,['A5050101991']
https://openalex.org/W1980509335,2009,103,['A5050101991']
https://openalex.org/W4394658982,2015,89,"['A5011168888', 'A5076818856', 'A5074024654', 'A5085205626', 'A5089831843', 'A5112395873']"
https://openalex.org/W2282644932,2015,88,"['A5074024654', 'A5011168888', 'A5085205626', 'A5089831843', 'A5112395873', 'A5076818856']"
https://openalex.org/W2143793763,2013,87,['A5050101991']
https://openalex.org/W2005315498,2014,82,"['A5005009721', 'A5034490805', 'A5083456357', 'A5042480969', 'A5024087833']"
https://openalex.org/W4230870088,2016,75,"['A5011168888', 'A5074024654', 'A5085205626', 'A5089831843', 'A5112395873']"
https://openalex.org/W2895018254,2018,73,['A5112752610']
https://openalex.org/W2110327121,2013,72,['A5050101991']
https://openalex.org/W2913303976,2019,64,"['A5015364866', 'A5034490805', 'A5077285288', 'A5031715686']"
https://openalex.org/W1808807089,2016,63,"['A5043131201', 'A5029296542', 'A5028411525']"
https://openalex.org/W3013750613,2020,51,"['A5023509726', 'A5042923491', 'A5050801361']"
https://openalex.org/W3038842983,2020,50,"['A5031715686', 'A5034490805']"
https://openalex.org/W4386916945,2023,17,"['A5016104509', 'A5023509726', 'A5075254014']"
https://openalex.org/W2090814001,2009,81,"['A5050101991', 'A5072184476', 'A5031018451']"
https://openalex.org/W2168826931,2012,73,['A5050101991']
https://openalex.org/W2964110402,2012,65,"['A5034406723', 'A5061387988', 'A5036258938', 'A5001467582']"
https://openalex.org/W2043383814,2013,63,"['A5063837575', 'A5034406723', 'A5025967818', 'A5041492681']"
https://openalex.org/W2556158879,2016,52,"['A5011168888', 'A5074024654', 'A5085205626', 'A5089831843', 'A5112395873']"
https://openalex.org/W2231075378,2016,51,"['A5055770757', 'A5050101991', 'A5103149670']"
https://openalex.org/W4247284679,2016,51,"['A5036780061', 'A5087692270']"
https://openalex.org/W2753123479,2017,50,"['A5086419888', 'A5079740733']"
https://openalex.org/W2591844000,2017,49,"['A5026692271', 'A5066860059', 'A5079740733', 'A5052142792', 'A5034386740', 'A5009956939']"
https://openalex.org/W3098899291,2020,41,"['A5101505324', 'A5034406723', 'A5067168180', 'A5081008532']"
https://openalex.org/W3159958158,2021,38,"['A5079213654', 'A5051059475', 'A5069999998']"
https://openalex.org/W1929461063,2021,33,"['A5034406723', 'A5061387988', 'A5036258938', 'A5001467582']"
https://openalex.org/W3208245662,2021,32,"['A5032184525', 'A5043131201', 'A5087372305', 'A5046774443', 'A5024729190', 'A5063182955', 'A5089560559']"
https://openalex.org/W4214706818,2022,21,"['A5049710494', 'A5067816317', 'A5109489250']"
https://openalex.org/W4380872052,2023,12,"['A5020036844', 'A5092181300', 'A5012168451', 'A5034406723', 'A5081008532', 'A5061810530']"
https://openalex.org/W4245864785,2005,76,"['A5089790757', 'A5079740733']"
https://openalex.org/W2138101053,2014,50,"['A5004946117', 'A5034406723', 'A5036258938', 'A5041492681']"
https://openalex.org/W1532457925,2015,47,"['A5036258938', 'A5007049707', 'A5034406723']"
https://openalex.org/W2462256240,2016,46,"['A5014269339', 'A5006752368', 'A5050101991', 'A5021340448']"
https://openalex.org/W2952030759,2014,46,"['A5081008532', 'A5036258938', 'A5034406723']"
https://openalex.org/W2294330041,2014,43,"['A5013616365', 'A5059911956', 'A5034406723']"
https://openalex.org/W1525544975,2015,42,['A5079740733']
https://openalex.org/W2899505729,2018,42,"['A5007049707', 'A5034406723', 'A5036258938', 'A5081008532']"
https://openalex.org/W2808704453,2018,41,"['A5050101991', 'A5042133242', 'A5010511810', 'A5091554009', 'A5081505300']"
https://openalex.org/W3017930272,2020,32,"['A5079213654', 'A5008036750', 'A5060391140']"
https://openalex.org/W3207977329,2021,29,"['A5070019023', 'A5064469011', 'A5043131201']"
https://openalex.org/W4309264245,2022,18,"['A5043131201', 'A5059015074', 'A5048337400', 'A5089560559']"
https://openalex.org/W4366749167,2023,11,"['A5067134501', 'A5025201374', 'A5112752610']"
https://openalex.org/W4382283197,2023,11,"['A5041281882', 'A5003862256', 'A5020024319', 'A5034490805', 'A5031715686']"
https://openalex.org/W2131553355,2004,62,"['A5052039290', 'A5079740733']"
https://openalex.org/W1964937896,2010,48,"['A5079740733', 'A5054202351']"
https://openalex.org/W4298264519,2014,38,"['A5081008532', 'A5036258938', 'A5034406723']"
https://openalex.org/W1692260253,2014,36,['A5050101991']
https://openalex.org/W3125634108,2018,36,"['A5070463669', 'A5063098095', 'A5034406723', 'A5068182184']"
https://openalex.org/W2973151912,2019,31,"['A5026692271', 'A5079740733']"
https://openalex.org/W3036195057,2020,31,"['A5025201374', 'A5112752610']"
https://openalex.org/W3000721909,2020,30,"['A5061164871', 'A5081008532', 'A5007049707', 'A5034406723', 'A5051354114', 'A5025030042']"
https://openalex.org/W3035420414,2020,30,"['A5047223857', 'A5067816317']"
https://openalex.org/W3035307130,2020,29,"['A5045003458', 'A5057365719', 'A5112752610']"
https://openalex.org/W3052930344,2020,27,"['A5020036844', 'A5012168451', 'A5034406723', 'A5081008532', 'A5072590337']"
https://openalex.org/W3178476290,2021,24,"['A5087795032', 'A5040844400', 'A5086073834']"
https://openalex.org/W2963165596,2021,23,"['A5036258938', 'A5007049707', 'A5034406723']"
https://openalex.org/W4307566460,2022,16,"['A5002012048', 'A5034406723', 'A5041680508', 'A5022272025']"
https://openalex.org/W2114722863,2010,38,"['A5050101991', 'A5086956585', 'A5112436157']"
https://openalex.org/W1926505397,2015,32,"['A5079213654', 'A5060391140', 'A5008036750']"
https://openalex.org/W4243106557,2017,32,"['A5036780061', 'A5087692270', 'A5069346030', 'A5001961716']"
https://openalex.org/W2512715634,2016,28,"['A5028406899', 'A5034406723', 'A5011978745']"
https://openalex.org/W2968459171,2019,28,"['A5077347830', 'A5027103930', 'A5023509726']"
https://openalex.org/W3100696751,2019,28,"['A5034406723', 'A5036258938', 'A5081008532', 'A5021526625']"
https://openalex.org/W3080442798,2020,24,"['A5081233201', 'A5034406723', 'A5081008532']"
https://openalex.org/W3009321916,2020,23,"['A5079740733', 'A5045129894']"
https://openalex.org/W4225122998,2022,14,"['A5049008235', 'A5090105917', 'A5035143698', 'A5033944244', 'A5079213654', 'A5015009082', 'A5042751072', 'A5050974623', 'A5027521165']"
https://openalex.org/W2126764397,2008,40,"['A5034406723', 'A5075075586', 'A5001467582', 'A5036258938']"
https://openalex.org/W2071048274,2010,34,"['A5100454584', 'A5102782677', 'A5100776656', 'A5100444342', 'A5030590556', 'A5014692475', 'A5101884223', 'A5100410733', 'A5010548631']"
https://openalex.org/W2133045306,2013,30,"['A5028526938', 'A5075184717', 'A5101510424', 'A5073692263', 'A5079740733']"
https://openalex.org/W2527053096,2016,26,"['A5074024654', 'A5011168888', 'A5076818856', 'A5085205626', 'A5089831843', 'A5112395873']"
https://openalex.org/W2550510888,2016,24,"['A5023933238', 'A5063104254', 'A5043131201']"
https://openalex.org/W4206357555,2019,22,"['A5023509726', 'A5027103930', 'A5063561197', 'A5023731077']"
https://openalex.org/W3182283965,2022,13,"['A5027019842', 'A5034406723', 'A5070463669', 'A5041680508', 'A5016371653', 'A5068182184']"
https://openalex.org/W4225805660,2022,13,"['A5063498810', 'A5112752610']"
https://openalex.org/W4211127246,2022,12,"['A5027103930', 'A5063561197', 'A5023509726', 'A5052726495', 'A5012672595', 'A5042647354']"
https://openalex.org/W2085162202,2007,33,['A5079740733']
https://openalex.org/W196487845,2013,25,"['A5087692270', 'A5060112511']"
https://openalex.org/W2165228941,2012,25,"['A5034406723', 'A5014662127', 'A5069885186', 'A5036258938', 'A5001467582']"
https://openalex.org/W2156577639,2014,22,"['A5050129252', 'A5034406723', 'A5063837575', 'A5041492681', 'A5076204770']"
https://openalex.org/W3103474729,2014,22,"['A5034406723', 'A5036258938', 'A5061189564']"
https://openalex.org/W2907100055,2019,21,"['A5026692271', 'A5079740733']"
https://openalex.org/W2523390905,2016,20,"['A5043692273', 'A5108531903', 'A5057979014', 'A5034406723', 'A5041680508', 'A5081008532']"
https://openalex.org/W3119560152,2021,17,"['A5058158750', 'A5034406723', 'A5081008532', 'A5027706684']"
https://openalex.org/W4304823344,2022,11,"['A5034629361', 'A5085263389', 'A5030706487', 'A5033275502', 'A5087692270']"
https://openalex.org/W1982262963,2004,34,['A5079740733']
https://openalex.org/W2130937668,2007,29,"['A5078214801', 'A5079740733']"
https://openalex.org/W2143231397,2009,24,"['A5005457508', 'A5077326244', 'A5073508672', 'A5050723190', 'A5034406723', 'A5075075586']"
https://openalex.org/W2051728238,2012,23,"['A5004946117', 'A5085167000', 'A5034406723', 'A5041492681']"
https://openalex.org/W2015934640,2014,21,"['A5010579391', 'A5079740733']"
https://openalex.org/W2582366123,2017,20,"['A5079213654', 'A5114236947', 'A5008036750']"
https://openalex.org/W2314575957,2014,19,"['A5087454950', 'A5020702662', 'A5076242927']"
https://openalex.org/W2912363197,2019,19,['A5034490805']
https://openalex.org/W3106145758,2017,19,"['A5034406723', 'A5046224601']"
https://openalex.org/W4251539302,2019,18,"['A5019568596', 'A5027359740', 'A5087692270']"
https://openalex.org/W2963452328,2021,15,"['A5081008532', 'A5034406723', 'A5036258938']"
https://openalex.org/W2885402660,2018,17,"['A5087454950', 'A5076242927', 'A5020702662', 'A5057043565']"
https://openalex.org/W3124670856,2017,17,['A5050101991']
https://openalex.org/W3100395721,2018,16,"['A5087795032', 'A5048344653', 'A5082923475', 'A5086073834']"
https://openalex.org/W2911532086,2019,15,['A5034490805']
https://openalex.org/W3129649057,2021,13,"['A5027103930', 'A5023509726', 'A5038403510', 'A5055287301', 'A5018557029']"
https://openalex.org/W3209739749,2021,13,"['A5079861829', 'A5063065481']"
https://openalex.org/W2148561093,1996,30,['A5079740733']
https://openalex.org/W2119361503,2003,29,"['A5050101991', 'A5046434559']"
https://openalex.org/W2159366294,2011,17,['A5050101991']
https://openalex.org/W2187474576,2013,15,"['A5059911956', 'A5105985686', 'A5090509447', 'A5009239738', 'A5013616365', 'A5084122016', 'A5034406723', 'A5015683164']"
https://openalex.org/W4288593521,2018,15,"['A5056630304', 'A5089533997', 'A5034406723', 'A5081008532']"
https://openalex.org/W2146633500,2014,14,"['A5017900355', 'A5034406723', 'A5041492681']"
https://openalex.org/W2895839642,2018,14,['A5067816317']
https://openalex.org/W2952769745,2014,14,"['A5011168888', 'A5074024654', 'A5058337147', 'A5038316787', 'A5085205626', 'A5112395873', 'A5089831843']"
https://openalex.org/W4233737667,2017,14,"['A5036780061', 'A5087692270', 'A5069346030', 'A5001961716']"
https://openalex.org/W2400088254,2016,13,"['A5081008532', 'A5034406723', 'A5036258938']"
https://openalex.org/W2949529077,2016,13,"['A5034406723', 'A5036258938', 'A5081008532', 'A5000209112']"
https://openalex.org/W3135375550,2020,13,"['A5040200687', 'A5001554542', 'A5012168451', 'A5034406723', 'A5081008532']"
https://openalex.org/W3209484870,2021,12,"['A5080804835', 'A5050101991', 'A5064437896']"
https://openalex.org/W4200446854,2021,12,"['A5067816317', 'A5030406488', 'A5014610119']"
https://openalex.org/W1721821109,2014,13,"['A5011168888', 'A5030987696', 'A5085205626', 'A5089831843', 'A5112395873']"
https://openalex.org/W1803863366,2015,13,"['A5087692270', 'A5063669497']"
https://openalex.org/W182843121,2014,13,"['A5062629044', 'A5100337109', 'A5100668141', 'A5103372930', 'A5100410733']"
https://openalex.org/W3106004731,2017,13,"['A5079213654', 'A5069999998', 'A5070541195', 'A5079553919', 'A5008036750', 'A5060391140']"
https://openalex.org/W2346249256,2016,12,"['A5050101991', 'A5006633829', 'A5025168018']"
https://openalex.org/W2539224399,2016,12,"['A5034406723', 'A5015760420', 'A5076204770', 'A5101581308', 'A5046224601', 'A5059385158', 'A5044165871']"
https://openalex.org/W2964402164,2019,12,"['A5036332666', 'A5034406723', 'A5081008532']"
https://openalex.org/W3125855391,2019,12,"['A5056630304', 'A5089533997', 'A5034406723', 'A5081008532']"
https://openalex.org/W2963710929,2021,11,"['A5013229642', 'A5034406723', 'A5030358452', 'A5044165871']"
https://openalex.org/W3018781313,2020,11,"['A5050101991', 'A5019847029']"
https://openalex.org/W3034680059,2020,11,"['A5101523298', 'A5103271165', 'A5101489444', 'A5041202312', 'A5090294171']"
https://openalex.org/W3166772991,2021,11,"['A5023509726', 'A5041750928']"
https://openalex.org/W2070493411,2010,14,"['A5087692270', 'A5045540138']"
https://openalex.org/W2168786359,2010,14,['A5087692270']
https://openalex.org/W1592550419,2013,12,['A5050101991']
https://openalex.org/W2748026524,2017,12,"['A5045317354', 'A5063065481']"
https://openalex.org/W1540569619,2015,11,['A5050101991']
https://openalex.org/W2282565172,2015,11,['A5034406723']
https://openalex.org/W2736033955,2017,11,"['A5013229642', 'A5034406723', 'A5030358452', 'A5044165871']"
https://openalex.org/W2809189000,2018,11,"['A5081008532', 'A5034406723', 'A5036258938']"
https://openalex.org/W1593396930,2001,20,['A5050101991']
https://openalex.org/W2114958215,2002,17,"['A5054700748', 'A5087692270', 'A5040997913']"
https://openalex.org/W2047857921,1984,13,['A5087692270']
https://openalex.org/W3125409110,2001,13,['A5050101991']
https://openalex.org/W2324067304,2003,12,"['A5020702662', 'A5101164549']"
https://openalex.org/W2155918720,1997,1643,"['A5054616540', 'A5065544460', 'A5047313495']"
https://openalex.org/W2002569379,2002,1611,"['A5047313495', 'A5054616540', 'A5065544460']"
https://openalex.org/W2066277072,2002,854,"['A5071546444', 'A5100645812', 'A5002187701']"
https://openalex.org/W42722137,2003,850,"['A5046071383', 'A5049521806', 'A5100645812', 'A5065223885', 'A5002187701']"
https://openalex.org/W3021743074,2000,428,['A5065544460']
https://openalex.org/W2018416141,2007,345,"['A5101816126', 'A5002187701']"
https://openalex.org/W2611548807,2017,185,"['A5011430496', 'A5076863371', 'A5101976494', 'A5100380042']"
https://openalex.org/W4387244485,2023,131,"['A5080783101', 'A5016600046', 'A5100329996']"
https://openalex.org/W4280576339,2022,115,"['A5065665426', 'A5058732791', 'A5001375811', 'A5015080044', 'A5085139454']"
https://openalex.org/W4296301579,2022,110,"['A5100456301', 'A5073063881', 'A5108137956', 'A5100380042', 'A5056869509']"
https://openalex.org/W4391823781,2024,14,"['A5036032919', 'A5086990639', 'A5037925657', 'A5011857931', 'A5045236780', 'A5069354285']"
https://openalex.org/W3126142869,2003,258,"['A5037982517', 'A5065544460']"
https://openalex.org/W1985937798,2001,247,"['A5008606959', 'A5049718154', 'A5057848925']"
https://openalex.org/W1991356994,2006,247,['A5065544460']
https://openalex.org/W2113498208,2007,200,"['A5113610050', 'A5101963289', 'A5039176528', 'A5002187701']"
https://openalex.org/W2121946324,2009,161,"['A5031581124', 'A5000613715', 'A5002187701']"
https://openalex.org/W2301606162,2016,157,"['A5100380042', 'A5102830952', 'A5102185089']"
https://openalex.org/W2766065830,2017,149,"['A5037969281', 'A5089925636', 'A5033088073', 'A5068095381', 'A5059953820', 'A5036257519', 'A5078375901']"
https://openalex.org/W2595315860,2017,147,"['A5100401425', 'A5100380042', 'A5090331945', 'A5047057538', 'A5101247071', 'A5101844288']"
https://openalex.org/W2304851527,2016,142,"['A5110630509', 'A5011421741', 'A5077126830', 'A5100329996', 'A5100385986']"
https://openalex.org/W2027526094,2011,132,"['A5100380042', 'A5039818487', 'A5100722059']"
https://openalex.org/W2963617970,2019,131,"['A5051891666', 'A5059953820', 'A5073723909', 'A5022967411', 'A5038390320']"
https://openalex.org/W2592909217,2017,125,"['A5052776631', 'A5058732791', 'A5087893605', 'A5015080044', 'A5026931667']"
https://openalex.org/W2028924000,2012,115,"['A5061884455', 'A5065544460']"
https://openalex.org/W2091268463,2013,109,"['A5001092730', 'A5101466867', 'A5034826082', 'A5100329996', 'A5075053630']"
https://openalex.org/W2978851739,2019,101,"['A5011351576', 'A5100380042', 'A5100444137', 'A5100772163']"
https://openalex.org/W2963016267,2018,84,"['A5052776631', 'A5087893605', 'A5058732791', 'A5033574079', 'A5026931667', 'A5015080044']"
https://openalex.org/W3126666061,2021,79,"['A5068288446', 'A5100447328', 'A5070975639', 'A5100380042']"
https://openalex.org/W2955657592,2019,77,"['A5100338802', 'A5072652203', 'A5100380042', 'A5101656782', 'A5100727381', 'A5030981251']"
https://openalex.org/W4361199406,2023,25,"['A5083044882', 'A5115605130', 'A5102507633', 'A5100380042', 'A5102881427']"
https://openalex.org/W610959344,1998,186,['A5065544460']
https://openalex.org/W2142448215,2006,153,"['A5008606959', 'A5037451736']"
https://openalex.org/W2063112000,2005,148,"['A5020272852', 'A5061968837', 'A5066187890', 'A5006938721', 'A5006914318']"
https://openalex.org/W2071098104,1999,145,"['A5009495837', 'A5002187701']"
https://openalex.org/W2131443535,2003,139,"['A5008606959', 'A5013574246', 'A5047139341']"
https://openalex.org/W2142925875,2007,124,"['A5008696470', 'A5008606959']"
https://openalex.org/W2084687708,1982,119,"['A5100329996', 'A5059329724']"
https://openalex.org/W2160282282,2009,93,"['A5008606959', 'A5037451736', 'A5056601756']"
https://openalex.org/W2012384441,2012,83,"['A5100329996', 'A5090417160', 'A5100417272', 'A5109861718', 'A5009547049']"
https://openalex.org/W1269202030,2015,80,"['A5100380042', 'A5011351576']"
https://openalex.org/W1986981703,2015,75,"['A5032357220', 'A5021259488', 'A5002187701', 'A5071796726']"
https://openalex.org/W2892124085,2018,75,"['A5066147862', 'A5083629950']"
https://openalex.org/W2907003021,2018,75,"['A5072652203', 'A5100338802', 'A5100380042']"
https://openalex.org/W3105958560,2016,74,"['A5015440930', 'A5005443526', 'A5066113250', 'A5091382678', 'A5002187701', 'A5089912733', 'A5001827219', 'A5077655835']"
https://openalex.org/W2559646768,2016,72,"['A5101545725', 'A5039871179', 'A5100329996', 'A5070590431']"
https://openalex.org/W2732174748,2017,68,"['A5100380042', 'A5039818487', 'A5086798008']"
https://openalex.org/W2900084433,2018,68,"['A5065544460', 'A5061884455', 'A5012523786', 'A5075440998']"
https://openalex.org/W2557964287,2017,67,"['A5014507360', 'A5057312631', 'A5046927655', 'A5073910479']"
https://openalex.org/W2992359154,2019,65,"['A5102876829', 'A5047686022', 'A5040075192', 'A5059953820', 'A5026694153']"
https://openalex.org/W3029552071,2020,55,"['A5102970956', 'A5086524212', 'A5101836529', 'A5075056899', 'A5018318827']"
https://openalex.org/W4323650731,2023,15,"['A5052563955', 'A5035107313', 'A5103250573', 'A5065379886', 'A5031002808', 'A5100339004']"
https://openalex.org/W1971067201,1999,111,"['A5008696470', 'A5013574246', 'A5081705885', 'A5008606959']"
https://openalex.org/W1981268364,2005,111,"['A5110052525', 'A5108550461', 'A5100329996']"
https://openalex.org/W2062897847,2003,107,"['A5013574246', 'A5039990276', 'A5008606959']"
https://openalex.org/W2002781081,2000,105,"['A5008606959', 'A5013574246', 'A5049718154', 'A5055814229']"
https://openalex.org/W4234698207,2002,102,"['A5071546444', 'A5100645812', 'A5002187701']"
https://openalex.org/W2059690269,2004,98,"['A5065544460', 'A5047966178']"
https://openalex.org/W2063246081,2006,87,"['A5061014732', 'A5100329996', 'A5010271530', 'A5032036023']"
https://openalex.org/W1983248046,1982,80,"['A5100329996', 'A5059329724']"
https://openalex.org/W4371795754,2008,75,"['A5054616540', 'A5065544460', 'A5047313495']"
https://openalex.org/W4371804564,2008,74,"['A5047313495', 'A5054616540', 'A5065544460']"
https://openalex.org/W1986154287,2009,70,"['A5110052525', 'A5108550461', 'A5100329996']"
https://openalex.org/W2169035802,2012,66,"['A5065544460', 'A5031954654', 'A5077928568']"
https://openalex.org/W2095299857,2013,64,"['A5017853674', 'A5008606959']"
https://openalex.org/W2152933328,2014,63,"['A5032357220', 'A5087797673', 'A5002187701', 'A5100419658']"
https://openalex.org/W23506141,2013,61,"['A5030928094', 'A5082283204', 'A5075117735']"
https://openalex.org/W2898976892,2018,57,"['A5086524212', 'A5108667835', 'A5067700873']"
https://openalex.org/W2795411222,2018,54,"['A5086524212', 'A5048800872', 'A5072285921', 'A5045528962']"
https://openalex.org/W2316487779,2015,53,['A5065544460']
https://openalex.org/W2791969554,2018,49,"['A5100380042', 'A5077572898', 'A5103816182', 'A5070487854']"
https://openalex.org/W2922821206,2019,46,"['A5079069940', 'A5016091515', 'A5034041314', 'A5035107313']"
https://openalex.org/W3130849573,2020,43,"['A5059953820', 'A5042088309', 'A5010979979', 'A5021410151', 'A5113484683', 'A5109855262']"
https://openalex.org/W3124504973,2021,35,"['A5076339577', 'A5100362584', 'A5100774236', 'A5055264602', 'A5100626938', 'A5100380042', 'A5060946990', 'A5010577970']"
https://openalex.org/W3159059608,2021,34,"['A5086524212', 'A5083511122', 'A5040298918', 'A5045528962', 'A5072285921']"
https://openalex.org/W4214823995,2022,24,"['A5020717447', 'A5009512157', 'A5004065350', 'A5102579987', 'A5108744972', 'A5039595950']"
https://openalex.org/W4220782091,2022,24,"['A5083923808', 'A5100380042', 'A5036231771', 'A5100763667', 'A5070975639']"
https://openalex.org/W4388213147,2023,12,"['A5028078232', 'A5100385022', 'A5076098034', 'A5100378148', 'A5051135031', 'A5100329996', 'A5100697936']"
https://openalex.org/W2133382181,1997,98,"['A5029165485', 'A5077370044', 'A5008606959', 'A5008799521']"
https://openalex.org/W1533805195,2000,87,"['A5071546444', 'A5100645812', 'A5002187701']"
https://openalex.org/W595938339,2001,86,"['A5037982517', 'A5004550374', 'A5088618195', 'A5065544460']"
https://openalex.org/W1512158739,1992,76,"['A5100387063', 'A5002187701', 'A5064469896']"
https://openalex.org/W2006311855,2010,60,"['A5107030496', 'A5100329996']"
https://openalex.org/W2104158326,2009,59,"['A5100605742', 'A5110052525', 'A5108550461', 'A5100329996']"
https://openalex.org/W2140451424,2012,47,"['A5100329996', 'A5090417160', 'A5016340912']"
